chrom	start	end	direction	depth	sample	totalCoverage
Pf3D7_11_v3	494650	494717	for	20	xV01	FALSE
Pf3D7_11_v3	494650	494717	for	33	xV02	FALSE
Pf3D7_11_v3	494650	494717	for	34	xV04	FALSE
Pf3D7_11_v3	494650	494717	for	3	xV06	FALSE
Pf3D7_11_v3	494650	494717	for	41	xV03	FALSE
Pf3D7_11_v3	659204	659291	for	1117	xV03	FALSE
Pf3D7_11_v3	659204	659291	for	1169	xV01	FALSE
Pf3D7_11_v3	659204	659291	for	335	xV05	FALSE
Pf3D7_11_v3	659204	659291	for	372	xV04	FALSE
Pf3D7_11_v3	659204	659291	for	595	xV06	FALSE
Pf3D7_11_v3	659204	659291	for	964	xV02	FALSE
Pf3D7_11_v3	694932	694933	for	0	xV01	FALSE
Pf3D7_11_v3	694932	694933	for	0	xV02	FALSE
Pf3D7_11_v3	694932	694933	for	0	xV05	FALSE
Pf3D7_11_v3	694932	694933	for	0	xV06	FALSE
Pf3D7_11_v3	694932	694933	for	12	xV04	FALSE
Pf3D7_11_v3	694932	694933	for	8	xV03	FALSE
Pf3D7_11_v3	767388	767389	for	0	xV01	FALSE
Pf3D7_11_v3	767388	767389	for	0	xV02	FALSE
Pf3D7_11_v3	767388	767389	for	0	xV03	FALSE
Pf3D7_11_v3	767388	767389	for	100	xV05	FALSE
Pf3D7_11_v3	767388	767389	for	14	xV04	FALSE
Pf3D7_11_v3	767388	767389	for	36	xV06	FALSE
Pf3D7_11_v3	769598	769741	rev	156	xV04	FALSE
Pf3D7_11_v3	769598	769741	rev	170	xV06	FALSE
Pf3D7_11_v3	769598	769741	rev	258	xV05	FALSE
Pf3D7_11_v3	769598	769741	rev	436	xV01	FALSE
Pf3D7_11_v3	769598	769741	rev	449	xV03	FALSE
Pf3D7_11_v3	769598	769741	rev	588	xV02	FALSE
Pf3D7_12_v3	1069935	1070064	rev	1440	xV02	FALSE
Pf3D7_12_v3	1069935	1070064	rev	1453	xV06	FALSE
Pf3D7_12_v3	1069935	1070064	rev	1907	xV01	FALSE
Pf3D7_12_v3	1069935	1070064	rev	2589	xV03	FALSE
Pf3D7_12_v3	1069935	1070064	rev	298	xV04	FALSE
Pf3D7_12_v3	1069935	1070064	rev	732	xV05	FALSE
Pf3D7_12_v3	1116114	1116286	rev	1221	xV05	FALSE
Pf3D7_12_v3	1116114	1116286	rev	1396	xV06	FALSE
Pf3D7_12_v3	1116114	1116286	rev	2052	xV04	FALSE
Pf3D7_12_v3	1116114	1116286	rev	2756	xV03	FALSE
Pf3D7_12_v3	1116114	1116286	rev	3157	xV01	FALSE
Pf3D7_12_v3	1116114	1116286	rev	3192	xV02	FALSE
Pf3D7_12_v3	1162824	1162985	rev	114	xV01	FALSE
Pf3D7_12_v3	1162824	1162985	rev	13	xV04	FALSE
Pf3D7_12_v3	1162824	1162985	rev	28	xV05	FALSE
Pf3D7_12_v3	1162824	1162985	rev	58	xV03	FALSE
Pf3D7_12_v3	1162824	1162985	rev	95	xV02	FALSE
Pf3D7_12_v3	1162824	1162985	rev	9	xV06	FALSE
Pf3D7_12_v3	1173568	1173724	rev	0	xV06	FALSE
Pf3D7_12_v3	1173568	1173724	rev	441	xV01	FALSE
Pf3D7_12_v3	1173568	1173724	rev	453	xV02	FALSE
Pf3D7_12_v3	1173568	1173724	rev	62	xV03	FALSE
Pf3D7_12_v3	1173568	1173724	rev	66	xV04	FALSE
Pf3D7_12_v3	1173568	1173724	rev	81	xV05	FALSE
Pf3D7_12_v3	1212110	1212117	for	0	xV05	FALSE
Pf3D7_12_v3	1212110	1212117	for	0	xV06	FALSE
Pf3D7_12_v3	1212110	1212117	for	13	xV04	FALSE
Pf3D7_12_v3	1212110	1212117	for	16	xV01	FALSE
Pf3D7_12_v3	1212110	1212117	for	6	xV03	FALSE
Pf3D7_12_v3	1212110	1212117	for	8	xV02	FALSE
Pf3D7_12_v3	1237470	1237558	for	162	xV05	FALSE
Pf3D7_12_v3	1237470	1237558	for	165	xV01	FALSE
Pf3D7_12_v3	1237470	1237558	for	197	xV02	FALSE
Pf3D7_12_v3	1237470	1237558	for	377	xV03	FALSE
Pf3D7_12_v3	1237470	1237558	for	4	xV04	FALSE
Pf3D7_12_v3	1237470	1237558	for	70	xV06	FALSE
Pf3D7_12_v3	1559858	1559910	for	115	xV04	FALSE
Pf3D7_12_v3	1559858	1559910	for	123	xV06	FALSE
Pf3D7_12_v3	1559858	1559910	for	177	xV02	FALSE
Pf3D7_12_v3	1559858	1559910	for	208	xV01	FALSE
Pf3D7_12_v3	1559858	1559910	for	46	xV05	FALSE
Pf3D7_12_v3	1559858	1559910	for	492	xV03	FALSE
Pf3D7_12_v3	1663323	1663492	for	0	xV04	FALSE
Pf3D7_12_v3	1663323	1663492	for	14	xV03	FALSE
Pf3D7_12_v3	1663323	1663492	for	3	xV02	FALSE
Pf3D7_12_v3	1663323	1663492	for	62	xV06	FALSE
Pf3D7_12_v3	1663323	1663492	for	74	xV01	FALSE
Pf3D7_12_v3	1663323	1663492	for	80	xV05	FALSE
Pf3D7_12_v3	1670754	1670910	for	189	xV06	FALSE
Pf3D7_12_v3	1670754	1670910	for	204	xV03	FALSE
Pf3D7_12_v3	1670754	1670910	for	22	xV05	FALSE
Pf3D7_12_v3	1670754	1670910	for	4	xV04	FALSE
Pf3D7_12_v3	1670754	1670910	for	68	xV02	FALSE
Pf3D7_12_v3	1670754	1670910	for	6	xV01	FALSE
Pf3D7_12_v3	1681359	1681411	rev	0	xV05	FALSE
Pf3D7_12_v3	1681359	1681411	rev	116	xV02	FALSE
Pf3D7_12_v3	1681359	1681411	rev	1	xV04	FALSE
Pf3D7_12_v3	1681359	1681411	rev	35	xV06	FALSE
Pf3D7_12_v3	1681359	1681411	rev	58	xV03	FALSE
Pf3D7_12_v3	1681359	1681411	rev	7	xV01	FALSE
Pf3D7_12_v3	1690134	1690200	rev	0	xV02	FALSE
Pf3D7_12_v3	1690134	1690200	rev	0	xV03	FALSE
Pf3D7_12_v3	1690134	1690200	rev	0	xV04	FALSE
Pf3D7_12_v3	1690134	1690200	rev	0	xV05	FALSE
Pf3D7_12_v3	1690134	1690200	rev	0	xV06	FALSE
Pf3D7_12_v3	1690134	1690200	rev	7	xV01	FALSE
Pf3D7_12_v3	1690985	1691129	rev	0	xV03	FALSE
Pf3D7_12_v3	1690985	1691129	rev	0	xV04	FALSE
Pf3D7_12_v3	1690985	1691129	rev	0	xV05	FALSE
Pf3D7_12_v3	1690985	1691129	rev	0	xV06	FALSE
Pf3D7_12_v3	1690985	1691129	rev	11	xV01	FALSE
Pf3D7_12_v3	1690985	1691129	rev	38	xV02	FALSE
Pf3D7_12_v3	1959809	1959963	for	0	xV02	FALSE
Pf3D7_12_v3	1959809	1959963	for	0	xV04	FALSE
Pf3D7_12_v3	1959809	1959963	for	148	xV06	FALSE
Pf3D7_12_v3	1959809	1959963	for	46	xV01	FALSE
Pf3D7_12_v3	1959809	1959963	for	75	xV05	FALSE
Pf3D7_12_v3	1959809	1959963	for	93	xV03	FALSE
Pf3D7_12_v3	1996826	1996883	for	0	xV01	FALSE
Pf3D7_12_v3	1996826	1996883	for	26	xV02	FALSE
Pf3D7_12_v3	1996826	1996883	for	34	xV03	FALSE
Pf3D7_12_v3	1996826	1996883	for	46	xV05	FALSE
Pf3D7_12_v3	1996826	1996883	for	46	xV06	FALSE
Pf3D7_12_v3	1996826	1996883	for	60	xV04	FALSE
Pf3D7_12_v3	2050145	2050253	rev	0	xV04	FALSE
Pf3D7_12_v3	2050145	2050253	rev	0	xV06	FALSE
Pf3D7_12_v3	2050145	2050253	rev	113	xV03	FALSE
Pf3D7_12_v3	2050145	2050253	rev	24	xV01	FALSE
Pf3D7_12_v3	2050145	2050253	rev	31	xV05	FALSE
Pf3D7_12_v3	2050145	2050253	rev	97	xV02	FALSE
Pf3D7_12_v3	2092968	2093058	for	109	xV06	FALSE
Pf3D7_12_v3	2092968	2093058	for	111	xV04	FALSE
Pf3D7_12_v3	2092968	2093058	for	116	xV05	FALSE
Pf3D7_12_v3	2092968	2093058	for	215	xV03	FALSE
Pf3D7_12_v3	2092968	2093058	for	76	xV01	FALSE
Pf3D7_12_v3	2092968	2093058	for	87	xV02	FALSE
Pf3D7_12_v3	2115698	2115877	rev	0	xV01	FALSE
Pf3D7_12_v3	2115698	2115877	rev	0	xV02	FALSE
Pf3D7_12_v3	2115698	2115877	rev	0	xV04	FALSE
Pf3D7_12_v3	2115698	2115877	rev	0	xV05	FALSE
Pf3D7_12_v3	2115698	2115877	rev	49	xV03	FALSE
Pf3D7_12_v3	2115698	2115877	rev	54	xV06	FALSE
Pf3D7_12_v3	2117933	2117988	rev	0	xV01	FALSE
Pf3D7_12_v3	2117933	2117988	rev	0	xV02	FALSE
Pf3D7_12_v3	2117933	2117988	rev	0	xV03	FALSE
Pf3D7_12_v3	2117933	2117988	rev	0	xV05	FALSE
Pf3D7_12_v3	2117933	2117988	rev	0	xV06	FALSE
Pf3D7_12_v3	2117933	2117988	rev	9	xV04	FALSE
Pf3D7_12_v3	2136607	2136773	for	141	xV02	FALSE
Pf3D7_12_v3	2136607	2136773	for	28	xV06	FALSE
Pf3D7_12_v3	2136607	2136773	for	42	xV05	FALSE
Pf3D7_12_v3	2136607	2136773	for	60	xV04	FALSE
Pf3D7_12_v3	2136607	2136773	for	80	xV01	FALSE
Pf3D7_12_v3	2136607	2136773	for	93	xV03	FALSE
Pf3D7_12_v3	2140353	2140526	for	0	xV03	FALSE
Pf3D7_12_v3	2140353	2140526	for	0	xV04	FALSE
Pf3D7_12_v3	2140353	2140526	for	0	xV06	FALSE
Pf3D7_12_v3	2140353	2140526	for	10	xV05	FALSE
Pf3D7_12_v3	2140353	2140526	for	172	xV02	FALSE
Pf3D7_12_v3	2140353	2140526	for	50	xV01	FALSE
Pf3D7_12_v3	234146	234147	rev	102	xV02	FALSE
Pf3D7_12_v3	234146	234147	rev	121	xV03	FALSE
Pf3D7_12_v3	234146	234147	rev	131	xV05	FALSE
Pf3D7_12_v3	234146	234147	rev	194	xV01	FALSE
Pf3D7_12_v3	234146	234147	rev	207	xV06	FALSE
Pf3D7_12_v3	234146	234147	rev	70	xV04	FALSE
Pf3D7_12_v3	387169	387362	for	240	xV04	FALSE
Pf3D7_12_v3	387169	387362	for	392	xV05	FALSE
Pf3D7_12_v3	387169	387362	for	408	xV03	FALSE
Pf3D7_12_v3	387169	387362	for	480	xV06	FALSE
Pf3D7_12_v3	387169	387362	for	512	xV01	FALSE
Pf3D7_12_v3	387169	387362	for	552	xV02	FALSE
Pf3D7_12_v3	63176	63268	rev	0	xV01	FALSE
Pf3D7_12_v3	63176	63268	rev	0	xV02	FALSE
Pf3D7_12_v3	63176	63268	rev	0	xV04	FALSE
Pf3D7_12_v3	63176	63268	rev	0	xV06	FALSE
Pf3D7_12_v3	63176	63268	rev	30	xV05	FALSE
Pf3D7_12_v3	63176	63268	rev	95	xV03	FALSE
Pf3D7_12_v3	642178	642313	for	1996	xV02	FALSE
Pf3D7_12_v3	642178	642313	for	2108	xV01	FALSE
Pf3D7_12_v3	642178	642313	for	3063	xV03	FALSE
Pf3D7_12_v3	642178	642313	for	3923	xV04	FALSE
Pf3D7_12_v3	642178	642313	for	4667	xV05	FALSE
Pf3D7_12_v3	642178	642313	for	5615	xV06	FALSE
Pf3D7_12_v3	659918	659988	rev	0	xV01	FALSE
Pf3D7_12_v3	659918	659988	rev	0	xV02	FALSE
Pf3D7_12_v3	659918	659988	rev	0	xV05	FALSE
Pf3D7_12_v3	659918	659988	rev	17	xV03	FALSE
Pf3D7_12_v3	659918	659988	rev	2	xV04	FALSE
Pf3D7_12_v3	659918	659988	rev	2	xV06	FALSE
Pf3D7_12_v3	684108	684244	for	195	xV05	FALSE
Pf3D7_12_v3	684108	684244	for	289	xV03	FALSE
Pf3D7_12_v3	684108	684244	for	306	xV02	FALSE
Pf3D7_12_v3	684108	684244	for	493	xV01	FALSE
Pf3D7_12_v3	684108	684244	for	550	xV06	FALSE
Pf3D7_12_v3	684108	684244	for	55	xV04	FALSE
Pf3D7_12_v3	698119	698259	rev	143	xV03	FALSE
Pf3D7_12_v3	698119	698259	rev	198	xV05	FALSE
Pf3D7_12_v3	698119	698259	rev	490	xV06	FALSE
Pf3D7_12_v3	698119	698259	rev	87	xV01	FALSE
Pf3D7_12_v3	698119	698259	rev	90	xV02	FALSE
Pf3D7_12_v3	698119	698259	rev	98	xV04	FALSE
Pf3D7_12_v3	753385	753394	for	0	xV01	FALSE
Pf3D7_12_v3	753385	753394	for	0	xV03	FALSE
Pf3D7_12_v3	753385	753394	for	0	xV04	FALSE
Pf3D7_12_v3	753385	753394	for	0	xV06	FALSE
Pf3D7_12_v3	753385	753394	for	31	xV05	FALSE
Pf3D7_12_v3	753385	753394	for	80	xV02	FALSE
Pf3D7_12_v3	943338	943353	for	14	xV04	FALSE
Pf3D7_12_v3	943338	943353	for	220	xV02	FALSE
Pf3D7_12_v3	943338	943353	for	27	xV06	FALSE
Pf3D7_12_v3	943338	943353	for	30	xV03	FALSE
Pf3D7_12_v3	943338	943353	for	457	xV01	FALSE
Pf3D7_12_v3	943338	943353	for	57	xV05	FALSE
Pf3D7_12_v3	95416	95600	rev	0	xV04	FALSE
Pf3D7_12_v3	95416	95600	rev	0	xV06	FALSE
Pf3D7_12_v3	95416	95600	rev	194	xV03	FALSE
Pf3D7_12_v3	95416	95600	rev	20	xV05	FALSE
Pf3D7_12_v3	95416	95600	rev	267	xV01	FALSE
Pf3D7_12_v3	95416	95600	rev	595	xV02	FALSE
Pf3D7_12_v3	96345	96534	rev	0	xV06	FALSE
Pf3D7_12_v3	96345	96534	rev	157	xV01	FALSE
Pf3D7_12_v3	96345	96534	rev	19	xV04	FALSE
Pf3D7_12_v3	96345	96534	rev	19	xV05	FALSE
Pf3D7_12_v3	96345	96534	rev	225	xV02	FALSE
Pf3D7_12_v3	96345	96534	rev	91	xV03	FALSE
Pf3D7_13_v3	103676	103872	for	0	xV04	FALSE
Pf3D7_13_v3	103676	103872	for	0	xV05	FALSE
Pf3D7_13_v3	103676	103872	for	19	xV02	FALSE
Pf3D7_13_v3	103676	103872	for	40	xV06	FALSE
Pf3D7_13_v3	103676	103872	for	68	xV03	FALSE
Pf3D7_13_v3	103676	103872	for	6	xV01	FALSE
Pf3D7_13_v3	1150323	1150472	for	0	xV05	FALSE
Pf3D7_13_v3	1150323	1150472	for	165	xV01	FALSE
Pf3D7_13_v3	1150323	1150472	for	226	xV02	FALSE
Pf3D7_13_v3	1150323	1150472	for	29	xV04	FALSE
Pf3D7_13_v3	1150323	1150472	for	389	xV03	FALSE
Pf3D7_13_v3	1150323	1150472	for	91	xV06	FALSE
Pf3D7_13_v3	1299037	1299054	rev	358	xV04	FALSE
Pf3D7_13_v3	1299037	1299054	rev	414	xV02	FALSE
Pf3D7_13_v3	1299037	1299054	rev	465	xV05	FALSE
Pf3D7_13_v3	1299037	1299054	rev	682	xV01	FALSE
Pf3D7_13_v3	1299037	1299054	rev	907	xV06	FALSE
Pf3D7_13_v3	1299037	1299054	rev	983	xV03	FALSE
Pf3D7_13_v3	1370584	1370718	for	180	xV02	FALSE
Pf3D7_13_v3	1370584	1370718	for	223	xV01	FALSE
Pf3D7_13_v3	1370584	1370718	for	334	xV03	FALSE
Pf3D7_13_v3	1370584	1370718	for	39	xV06	FALSE
Pf3D7_13_v3	1370584	1370718	for	46	xV05	FALSE
Pf3D7_13_v3	1370584	1370718	for	47	xV04	FALSE
Pf3D7_13_v3	1419549	1419668	rev	157	xV01	FALSE
Pf3D7_13_v3	1419549	1419668	rev	158	xV05	FALSE
Pf3D7_13_v3	1419549	1419668	rev	184	xV02	FALSE
Pf3D7_13_v3	1419549	1419668	rev	306	xV04	FALSE
Pf3D7_13_v3	1419549	1419668	rev	338	xV06	FALSE
Pf3D7_13_v3	1419549	1419668	rev	421	xV03	FALSE
Pf3D7_13_v3	156583	156702	for	369	xV04	FALSE
Pf3D7_13_v3	156583	156702	for	443	xV02	FALSE
Pf3D7_13_v3	156583	156702	for	483	xV05	FALSE
Pf3D7_13_v3	156583	156702	for	485	xV06	FALSE
Pf3D7_13_v3	156583	156702	for	621	xV03	FALSE
Pf3D7_13_v3	156583	156702	for	647	xV01	FALSE
Pf3D7_13_v3	1745510	1745544	rev	0	xV02	FALSE
Pf3D7_13_v3	1745510	1745544	rev	0	xV04	FALSE
Pf3D7_13_v3	1745510	1745544	rev	0	xV06	FALSE
Pf3D7_13_v3	1745510	1745544	rev	3	xV05	FALSE
Pf3D7_13_v3	1745510	1745544	rev	58	xV03	FALSE
Pf3D7_13_v3	1745510	1745544	rev	86	xV01	FALSE
Pf3D7_13_v3	1760386	1760423	for	110	xV03	FALSE
Pf3D7_13_v3	1760386	1760423	for	141	xV02	FALSE
Pf3D7_13_v3	1760386	1760423	for	159	xV06	FALSE
Pf3D7_13_v3	1760386	1760423	for	49	xV05	FALSE
Pf3D7_13_v3	1760386	1760423	for	51	xV01	FALSE
Pf3D7_13_v3	1760386	1760423	for	77	xV04	FALSE
Pf3D7_13_v3	1827568	1827570	for	0	xV04	FALSE
Pf3D7_13_v3	1827568	1827570	for	112	xV02	FALSE
Pf3D7_13_v3	1827568	1827570	for	128	xV01	FALSE
Pf3D7_13_v3	1827568	1827570	for	152	xV05	FALSE
Pf3D7_13_v3	1827568	1827570	for	280	xV06	FALSE
Pf3D7_13_v3	1827568	1827570	for	282	xV03	FALSE
Pf3D7_13_v3	1867696	1867891	for	104	xV01	FALSE
Pf3D7_13_v3	1867696	1867891	for	17	xV04	FALSE
Pf3D7_13_v3	1867696	1867891	for	32	xV06	FALSE
Pf3D7_13_v3	1867696	1867891	for	3	xV02	FALSE
Pf3D7_13_v3	1867696	1867891	for	6	xV03	FALSE
Pf3D7_13_v3	1867696	1867891	for	76	xV05	FALSE
Pf3D7_13_v3	1876397	1876452	rev	0	xV05	FALSE
Pf3D7_13_v3	1876397	1876452	rev	125	xV06	FALSE
Pf3D7_13_v3	1876397	1876452	rev	129	xV03	FALSE
Pf3D7_13_v3	1876397	1876452	rev	21	xV04	FALSE
Pf3D7_13_v3	1876397	1876452	rev	36	xV02	FALSE
Pf3D7_13_v3	1876397	1876452	rev	48	xV01	FALSE
Pf3D7_13_v3	192172	192249	rev	10	xV02	FALSE
Pf3D7_13_v3	192172	192249	rev	16	xV03	FALSE
Pf3D7_13_v3	192172	192249	rev	20	xV04	FALSE
Pf3D7_13_v3	192172	192249	rev	39	xV05	FALSE
Pf3D7_13_v3	192172	192249	rev	54	xV06	FALSE
Pf3D7_13_v3	192172	192249	rev	64	xV01	FALSE
Pf3D7_13_v3	192964	193130	rev	113	xV06	FALSE
Pf3D7_13_v3	192964	193130	rev	173	xV04	FALSE
Pf3D7_13_v3	192964	193130	rev	186	xV05	FALSE
Pf3D7_13_v3	192964	193130	rev	478	xV02	FALSE
Pf3D7_13_v3	192964	193130	rev	55	xV01	FALSE
Pf3D7_13_v3	192964	193130	rev	574	xV03	FALSE
Pf3D7_13_v3	2102173	2102226	for	0	xV04	FALSE
Pf3D7_13_v3	2102173	2102226	for	155	xV01	FALSE
Pf3D7_13_v3	2102173	2102226	for	205	xV02	FALSE
Pf3D7_13_v3	2102173	2102226	for	210	xV06	FALSE
Pf3D7_13_v3	2102173	2102226	for	84	xV03	FALSE
Pf3D7_13_v3	2102173	2102226	for	9	xV05	FALSE
Pf3D7_13_v3	2114995	2115118	rev	0	xV04	FALSE
Pf3D7_13_v3	2114995	2115118	rev	112	xV06	FALSE
Pf3D7_13_v3	2114995	2115118	rev	16	xV05	FALSE
Pf3D7_13_v3	2114995	2115118	rev	18	xV02	FALSE
Pf3D7_13_v3	2114995	2115118	rev	306	xV03	FALSE
Pf3D7_13_v3	2114995	2115118	rev	30	xV01	FALSE
Pf3D7_13_v3	2124642	2124836	rev	101	xV04	FALSE
Pf3D7_13_v3	2124642	2124836	rev	128	xV02	FALSE
Pf3D7_13_v3	2124642	2124836	rev	202	xV03	FALSE
Pf3D7_13_v3	2124642	2124836	rev	58	xV05	FALSE
Pf3D7_13_v3	2124642	2124836	rev	70	xV06	FALSE
Pf3D7_13_v3	2124642	2124836	rev	90	xV01	FALSE
Pf3D7_13_v3	2203232	2203308	rev	149	xV03	FALSE
Pf3D7_13_v3	2203232	2203308	rev	15	xV04	FALSE
Pf3D7_13_v3	2203232	2203308	rev	19	xV05	FALSE
Pf3D7_13_v3	2203232	2203308	rev	4	xV02	FALSE
Pf3D7_13_v3	2203232	2203308	rev	78	xV01	FALSE
Pf3D7_13_v3	2203232	2203308	rev	87	xV06	FALSE
Pf3D7_13_v3	2374839	2374945	for	119	xV04	FALSE
Pf3D7_13_v3	2374839	2374945	for	187	xV05	FALSE
Pf3D7_13_v3	2374839	2374945	for	190	xV01	FALSE
Pf3D7_13_v3	2374839	2374945	for	245	xV02	FALSE
Pf3D7_13_v3	2374839	2374945	for	300	xV03	FALSE
Pf3D7_13_v3	2374839	2374945	for	56	xV06	FALSE
Pf3D7_13_v3	2479088	2479244	for	0	xV01	FALSE
Pf3D7_13_v3	2479088	2479244	for	0	xV03	FALSE
Pf3D7_13_v3	2479088	2479244	for	0	xV04	FALSE
Pf3D7_13_v3	2479088	2479244	for	0	xV06	FALSE
Pf3D7_13_v3	2479088	2479244	for	17	xV02	FALSE
Pf3D7_13_v3	2479088	2479244	for	69	xV05	FALSE
Pf3D7_13_v3	2481107	2481275	for	0	xV02	FALSE
Pf3D7_13_v3	2481107	2481275	for	0	xV03	FALSE
Pf3D7_13_v3	2481107	2481275	for	0	xV05	FALSE
Pf3D7_13_v3	2481107	2481275	for	27	xV01	FALSE
Pf3D7_13_v3	2481107	2481275	for	51	xV06	FALSE
Pf3D7_13_v3	2481107	2481275	for	6	xV04	FALSE
Pf3D7_13_v3	2651464	2651632	rev	162	xV01	FALSE
Pf3D7_13_v3	2651464	2651632	rev	17	xV04	FALSE
Pf3D7_13_v3	2651464	2651632	rev	2	xV06	FALSE
Pf3D7_13_v3	2651464	2651632	rev	328	xV03	FALSE
Pf3D7_13_v3	2651464	2651632	rev	40	xV02	FALSE
Pf3D7_13_v3	2651464	2651632	rev	54	xV05	FALSE
Pf3D7_13_v3	2669178	2669270	rev	102	xV05	FALSE
Pf3D7_13_v3	2669178	2669270	rev	405	xV01	FALSE
Pf3D7_13_v3	2669178	2669270	rev	440	xV03	FALSE
Pf3D7_13_v3	2669178	2669270	rev	456	xV02	FALSE
Pf3D7_13_v3	2669178	2669270	rev	527	xV06	FALSE
Pf3D7_13_v3	2669178	2669270	rev	57	xV04	FALSE
Pf3D7_13_v3	305483	305560	for	1019	xV02	FALSE
Pf3D7_13_v3	305483	305560	for	1866	xV03	FALSE
Pf3D7_13_v3	305483	305560	for	1881	xV01	FALSE
Pf3D7_13_v3	305483	305560	for	2220	xV06	FALSE
Pf3D7_13_v3	305483	305560	for	475	xV04	FALSE
Pf3D7_13_v3	305483	305560	for	552	xV05	FALSE
Pf3D7_13_v3	374832	374878	rev	1224	xV01	FALSE
Pf3D7_13_v3	374832	374878	rev	1707	xV02	FALSE
Pf3D7_13_v3	374832	374878	rev	1939	xV03	FALSE
Pf3D7_13_v3	374832	374878	rev	426	xV05	FALSE
Pf3D7_13_v3	374832	374878	rev	622	xV04	FALSE
Pf3D7_13_v3	374832	374878	rev	875	xV06	FALSE
Pf3D7_13_v3	388985	389148	rev	137	xV02	FALSE
Pf3D7_13_v3	388985	389148	rev	185	xV04	FALSE
Pf3D7_13_v3	388985	389148	rev	380	xV01	FALSE
Pf3D7_13_v3	388985	389148	rev	394	xV03	FALSE
Pf3D7_13_v3	388985	389148	rev	78	xV05	FALSE
Pf3D7_13_v3	388985	389148	rev	88	xV06	FALSE
Pf3D7_13_v3	585349	585538	rev	141	xV06	FALSE
Pf3D7_13_v3	585349	585538	rev	40	xV02	FALSE
Pf3D7_13_v3	585349	585538	rev	412	xV03	FALSE
Pf3D7_13_v3	585349	585538	rev	59	xV05	FALSE
Pf3D7_13_v3	585349	585538	rev	6	xV01	FALSE
Pf3D7_13_v3	585349	585538	rev	72	xV04	FALSE
Pf3D7_13_v3	781214	781287	for	253	xV05	FALSE
Pf3D7_13_v3	781214	781287	for	283	xV04	FALSE
Pf3D7_13_v3	781214	781287	for	331	xV02	FALSE
Pf3D7_13_v3	781214	781287	for	428	xV01	FALSE
Pf3D7_13_v3	781214	781287	for	489	xV03	FALSE
Pf3D7_13_v3	781214	781287	for	738	xV06	FALSE
Pf3D7_13_v3	852828	853018	for	0	xV06	FALSE
Pf3D7_13_v3	852828	853018	for	110	xV01	FALSE
Pf3D7_13_v3	852828	853018	for	122	xV04	FALSE
Pf3D7_13_v3	852828	853018	for	137	xV02	FALSE
Pf3D7_13_v3	852828	853018	for	192	xV03	FALSE
Pf3D7_13_v3	852828	853018	for	46	xV05	FALSE
Pf3D7_13_v3	862547	862677	rev	152	xV06	FALSE
Pf3D7_13_v3	862547	862677	rev	188	xV01	FALSE
Pf3D7_13_v3	862547	862677	rev	18	xV04	FALSE
Pf3D7_13_v3	862547	862677	rev	43	xV03	FALSE
Pf3D7_13_v3	862547	862677	rev	69	xV05	FALSE
Pf3D7_13_v3	862547	862677	rev	83	xV02	FALSE
Pf3D7_13_v3	911729	911900	rev	1073	xV05	FALSE
Pf3D7_13_v3	911729	911900	rev	1632	xV03	FALSE
Pf3D7_13_v3	911729	911900	rev	402	xV01	FALSE
Pf3D7_13_v3	911729	911900	rev	446	xV04	FALSE
Pf3D7_13_v3	911729	911900	rev	521	xV02	FALSE
Pf3D7_13_v3	911729	911900	rev	813	xV06	FALSE
Pf3D7_13_v3	92499	92637	rev	0	xV04	FALSE
Pf3D7_13_v3	92499	92637	rev	0	xV06	FALSE
Pf3D7_13_v3	92499	92637	rev	126	xV01	FALSE
Pf3D7_13_v3	92499	92637	rev	23	xV02	FALSE
Pf3D7_13_v3	92499	92637	rev	49	xV03	FALSE
Pf3D7_13_v3	92499	92637	rev	8	xV05	FALSE
Pf3D7_13_v3	944479	944597	rev	143	xV06	FALSE
Pf3D7_13_v3	944479	944597	rev	251	xV01	FALSE
Pf3D7_13_v3	944479	944597	rev	25	xV04	FALSE
Pf3D7_13_v3	944479	944597	rev	336	xV03	FALSE
Pf3D7_13_v3	944479	944597	rev	449	xV02	FALSE
Pf3D7_13_v3	944479	944597	rev	95	xV05	FALSE
Pf3D7_14_v3	1038376	1038480	rev	0	xV01	FALSE
Pf3D7_14_v3	1038376	1038480	rev	0	xV04	FALSE
Pf3D7_14_v3	1038376	1038480	rev	0	xV06	FALSE
Pf3D7_14_v3	1038376	1038480	rev	24	xV05	FALSE
Pf3D7_14_v3	1038376	1038480	rev	40	xV02	FALSE
Pf3D7_14_v3	1038376	1038480	rev	76	xV03	FALSE
Pf3D7_14_v3	1171334	1171494	for	0	xV06	FALSE
Pf3D7_14_v3	1171334	1171494	for	134	xV03	FALSE
Pf3D7_14_v3	1171334	1171494	for	24	xV04	FALSE
Pf3D7_14_v3	1171334	1171494	for	52	xV01	FALSE
Pf3D7_14_v3	1171334	1171494	for	56	xV02	FALSE
Pf3D7_14_v3	1171334	1171494	for	59	xV05	FALSE
Pf3D7_14_v3	120268	120299	rev	0	xV01	FALSE
Pf3D7_14_v3	120268	120299	rev	0	xV03	FALSE
Pf3D7_14_v3	120268	120299	rev	0	xV04	FALSE
Pf3D7_14_v3	120268	120299	rev	0	xV05	FALSE
Pf3D7_14_v3	120268	120299	rev	35	xV02	FALSE
Pf3D7_14_v3	120268	120299	rev	67	xV06	FALSE
Pf3D7_14_v3	1367200	1367225	for	104	xV02	FALSE
Pf3D7_14_v3	1367200	1367225	for	112	xV04	FALSE
